worker,problem,example,row,col,posterior,response_time
A10249252O9I20MRSOBVF,36,2,1,6,0.5,3276
A10249252O9I20MRSOBVF,36,3,3,1,0.62,3190
A10249252O9I20MRSOBVF,36,4,3,6,0.82,2713
A10249252O9I20MRSOBVF,9,1,2,1,0.37,12935
A10249252O9I20MRSOBVF,9,2,5,3,0.57,3473
A10249252O9I20MRSOBVF,14,1,3,3,0.5,6956
A10249252O9I20MRSOBVF,14,2,4,4,0.5,2645
AEWPAZBYA7XE,31,1,2,1,0.14,6987
AEWPAZBYA7XE,31,2,5,6,0.24,9375
AEWPAZBYA7XE,12,1,3,5,0.45,4381
AEWPAZBYA7XE,12,2,6,1,1,3737
AEWPAZBYA7XE,3,1,3,3,0.75,5124
AEWPAZBYA7XE,3,2,4,4,0.83,2401
AEWPAZBYA7XE,3,3,4,3,0.92,2479
AEWPAZBYA7XE,3,4,3,4,1,3172
AEWPAZBYA7XE,24,1,3,2,0.22,8467
AEWPAZBYA7XE,24,2,4,5,0.68,2560
AEWPAZBYA7XE,21,1,4,2,0.27,10894
AEWPAZBYA7XE,21,2,2,4,0.72,2492
AEWPAZBYA7XE,30,1,5,2,0.2,4734
AEWPAZBYA7XE,30,2,2,5,0.33,3631
AEWPAZBYA7XE,30,3,5,4,0.69,4797
AEWPAZBYA7XE,30,4,2,4,0.8,2832
AEWPAZBYA7XE,39,1,1,2,0.43,10142
AEWPAZBYA7XE,39,2,6,5,0.89,9615
AEWPAZBYA7XE,39,3,6,2,0.94,3614
AEWPAZBYA7XE,39,4,1,5,1,2356
AEWPAZBYA7XE,22,1,2,3,0.59,5077
AEWPAZBYA7XE,22,2,5,4,0.8,2454
AEWPAZBYA7XE,1,1,1,3,0.49,8125
AEWPAZBYA7XE,1,2,6,4,1,2423
AEWPAZBYA7XE,20,1,1,1,0.25,16278
AEWPAZBYA7XE,20,2,2,5,0.33,14498
AEWPAZBYA7XE,20,3,5,2,0.59,5165
AEWPAZBYA7XE,20,4,4,1,0.85,16664
AEWPAZBYA7XE,6,1,1,3,0.51,8375
AEWPAZBYA7XE,6,2,6,4,0.8,2991
AEWPAZBYA7XE,36,1,1,1,0.24,5151
AEWPAZBYA7XE,36,2,3,6,0.5,2532
AEWPAZBYA7XE,37,1,2,2,0.25,12419
AEWPAZBYA7XE,37,2,2,5,0.41,2432
AEWPAZBYA7XE,37,3,5,2,0.8,2558
AEWPAZBYA7XE,37,4,5,5,0.92,2253
AEWPAZBYA7XE,35,1,2,2,0.24,5976
AEWPAZBYA7XE,35,2,5,5,0.62,2615
AEWPAZBYA7XE,2,1,1,2,0.51,7488
AEWPAZBYA7XE,2,2,6,5,0.89,2586
AEWPAZBYA7XE,13,1,4,3,0.35,10936
AEWPAZBYA7XE,13,2,6,5,0.78,2751
AEWPAZBYA7XE,19,1,1,4,0.49,21380
AEWPAZBYA7XE,19,2,1,1,0.71,11191
AEWPAZBYA7XE,4,1,2,1,0.46,6525
AEWPAZBYA7XE,4,2,2,6,0.46,5489
AEWPAZBYA7XE,4,3,3,2,0.9,4977
AEWPAZBYA7XE,4,4,3,5,0.95,2253
AEWPAZBYA7XE,34,1,2,2,0.51,15415
AEWPAZBYA7XE,34,2,5,5,0.75,9423
AEWPAZBYA7XE,14,1,3,3,0.48,5218
AEWPAZBYA7XE,14,2,4,4,0.77,2390
AEWPAZBYA7XE,17,1,2,3,0.31,22039
AEWPAZBYA7XE,17,2,3,6,0.49,2759
AEWPAZBYA7XE,17,3,4,1,0.67,2871
AEWPAZBYA7XE,17,4,5,4,0.82,2914
AEWPAZBYA7XE,33,1,2,3,0.3,3408
AEWPAZBYA7XE,33,2,5,4,0.47,3239
AEWPAZBYA7XE,33,3,2,4,0.51,4137
AEWPAZBYA7XE,33,4,5,3,0.81,2173
AEWPAZBYA7XE,10,1,4,6,0.46,19360
AEWPAZBYA7XE,10,2,5,3,0.81,10523
AEWPAZBYA7XE,18,1,4,1,0.06,30520
AEWPAZBYA7XE,18,2,6,3,0.3,3453
AEWPAZBYA7XE,18,3,1,4,0.5,2397
AEWPAZBYA7XE,18,4,3,6,0.74,2281
AEWPAZBYA7XE,27,1,5,1,0.22,23841
AEWPAZBYA7XE,27,2,5,5,0.47,2878
AEWPAZBYA7XE,40,1,1,1,0.23,6440
AEWPAZBYA7XE,40,2,6,6,0.47,2726
AEWPAZBYA7XE,40,3,2,2,0.82,3201
AEWPAZBYA7XE,40,4,5,5,0.87,2266
AEWPAZBYA7XE,38,1,1,4,0.49,13078
AEWPAZBYA7XE,38,2,6,3,0.75,23202
AEWPAZBYA7XE,38,3,4,5,1,28479
AEWPAZBYA7XE,38,4,4,1,1,3204
AEWPAZBYA7XE,8,1,2,4,0.48,11515
AEWPAZBYA7XE,8,2,3,4,1,16068
AEWPAZBYA7XE,8,3,4,1,1,14417
AEWPAZBYA7XE,8,4,6,4,1,4168
AEWPAZBYA7XE,23,1,1,2,0.28,21831
AEWPAZBYA7XE,23,2,2,3,0.51,4709
AEWPAZBYA7XE,23,3,5,4,1,14190
AEWPAZBYA7XE,23,4,5,3,1,4607
AEWPAZBYA7XE,9,1,5,3,0.31,12919
AEWPAZBYA7XE,9,2,2,1,0.43,10831
AEWPAZBYA7XE,9,3,2,2,0.51,2460
AEWPAZBYA7XE,9,4,6,3,0.75,2583
AEWPAZBYA7XE,7,1,2,3,0.17,10056
AEWPAZBYA7XE,7,2,5,5,0.75,2328
AEWPAZBYA7XE,16,1,3,2,0.48,13318
AEWPAZBYA7XE,16,2,1,4,1,4220
AEWPAZBYA7XE,16,3,4,5,1,2529
AEWPAZBYA7XE,16,4,6,3,1,3219
AEWPAZBYA7XE,5,1,5,1,0.84,8462
AEWPAZBYA7XE,5,2,5,6,0.88,3749
AEWPAZBYA7XE,5,3,6,1,0.93,2245
AEWPAZBYA7XE,5,4,6,6,0.97,2271
AEWPAZBYA7XE,32,1,2,3,0.07,19615
AEWPAZBYA7XE,32,2,5,4,0.73,7840
AEWPAZBYA7XE,15,1,3,2,0.5,11071
AEWPAZBYA7XE,15,2,5,4,0.79,3406
AEWPAZBYA7XE,15,3,3,4,0.9,4073
AEWPAZBYA7XE,15,4,5,2,0.94,2259
AEWPAZBYA7XE,11,1,2,3,0.47,5385
AEWPAZBYA7XE,11,2,5,1,1,9437
AEWPAZBYA7XE,26,1,2,3,0.36,12190
AEWPAZBYA7XE,26,2,4,5,0.62,4007
AEWPAZBYA7XE,26,3,5,3,0.79,2469
AEWPAZBYA7XE,26,4,3,2,0.91,6775
AEWPAZBYA7XE,28,1,3,2,0.2,33085
AEWPAZBYA7XE,28,2,5,5,0.48,2293
AEWPAZBYA7XE,28,3,5,2,0.72,2775
AEWPAZBYA7XE,28,4,3,5,0.91,2148
AEWPAZBYA7XE,25,1,3,1,0.23,15893
AEWPAZBYA7XE,25,2,5,4,0.77,2554
AEWPAZBYA7XE,29,1,4,2,0.23,19614
AEWPAZBYA7XE,29,2,5,5,0.47,2607
AEWPAZBYA7XE,29,3,2,5,0.62,3711
AEWPAZBYA7XE,29,4,2,4,0.74,2530
A3BBENS1LC5V7Y,16,1,1,4,0.87,6989
A3BBENS1LC5V7Y,16,2,4,4,0.95,4481
A3BBENS1LC5V7Y,16,3,3,2,0.37,3207
A3BBENS1LC5V7Y,16,4,4,2,0.74,3466
A3BBENS1LC5V7Y,32,1,1,2,0.55,3598
A3BBENS1LC5V7Y,32,2,5,4,0.62,2753
A3BBENS1LC5V7Y,2,1,3,2,0.43,3057
A3BBENS1LC5V7Y,2,2,5,4,0.51,2469
A3BBENS1LC5V7Y,2,3,1,5,0.64,2760
A3BBENS1LC5V7Y,2,4,5,2,0.5,3978
A3BBENS1LC5V7Y,3,1,4,4,0.48,2700
A3BBENS1LC5V7Y,3,2,4,3,0.38,2781
A3BBENS1LC5V7Y,23,1,2,3,0.38,2479
A3BBENS1LC5V7Y,23,2,2,5,0.43,2754
A3BBENS1LC5V7Y,23,3,2,2,0.38,3216
A3BBENS1LC5V7Y,23,4,5,5,0.59,2805
A3BBENS1LC5V7Y,36,1,1,4,0.55,4443
A3BBENS1LC5V7Y,36,2,3,3,0.64,3479
A3BBENS1LC5V7Y,36,3,3,2,0.25,2750
A3BBENS1LC5V7Y,36,4,2,6,0.6,2711
A3BBENS1LC5V7Y,21,1,3,3,0.47,3324
A3BBENS1LC5V7Y,21,2,4,4,0.56,2535
A3BBENS1LC5V7Y,8,1,3,3,0.47,2493
A3BBENS1LC5V7Y,8,2,4,3,0.57,2447
A3BBENS1LC5V7Y,9,1,3,1,0.57,3031
A3BBENS1LC5V7Y,9,2,6,3,0.61,2562
A3BBENS1LC5V7Y,38,1,5,3,0.51,2370
A3BBENS1LC5V7Y,38,2,4,4,0.6,2703
A3BBENS1LC5V7Y,38,3,4,1,0.72,3219
A3BBENS1LC5V7Y,38,4,3,4,0.58,6331
A3BBENS1LC5V7Y,19,1,3,3,0.63,2534
A3BBENS1LC5V7Y,19,2,6,3,0.68,3651
A3BBENS1LC5V7Y,28,1,3,2,0.68,2559
A3BBENS1LC5V7Y,28,2,4,5,0.84,2885
A3BBENS1LC5V7Y,28,3,3,3,0.67,2994
A3BBENS1LC5V7Y,28,4,5,5,0.79,4096
A3BBENS1LC5V7Y,37,1,2,2,0.56,2720
A3BBENS1LC5V7Y,37,2,6,5,0.65,2706
A3BBENS1LC5V7Y,37,3,6,2,0.74,2821
A3BBENS1LC5V7Y,37,4,1,1,0.62,7802
A3BBENS1LC5V7Y,26,1,4,4,0.65,2503
A3BBENS1LC5V7Y,26,2,4,2,0.58,2754
A3BBENS1LC5V7Y,13,1,4,4,0.63,2621
A3BBENS1LC5V7Y,13,2,6,5,0.48,2589
A3BBENS1LC5V7Y,11,1,6,4,0.48,2306
A3BBENS1LC5V7Y,11,2,3,4,0.69,5422
A3BBENS1LC5V7Y,11,3,5,6,0.79,2756
A3BBENS1LC5V7Y,11,4,6,3,0.45,2707
A3BBENS1LC5V7Y,22,1,5,4,0.69,2682
A3BBENS1LC5V7Y,22,2,4,3,0.46,2676
A3BBENS1LC5V7Y,22,3,4,4,0.52,2695
A3BBENS1LC5V7Y,22,4,3,4,0.61,3250
A3BBENS1LC5V7Y,34,1,3,5,0.51,2654
A3BBENS1LC5V7Y,34,2,3,6,0.67,3019
A3BBENS1LC5V7Y,34,3,3,2,0.78,3165
A3BBENS1LC5V7Y,34,4,2,2,0.64,2894
A3BBENS1LC5V7Y,4,1,2,1,0.66,2764
A3BBENS1LC5V7Y,4,2,6,5,0.73,2387
A3BBENS1LC5V7Y,30,1,4,4,0.73,2598
A3BBENS1LC5V7Y,30,2,2,5,0.68,2596
A3BBENS1LC5V7Y,30,3,3,4,0.78,3061
A3BBENS1LC5V7Y,30,4,5,4,0.45,2684
A3BBENS1LC5V7Y,1,1,2,4,0.65,3878
A3BBENS1LC5V7Y,1,2,3,4,0.74,2564
A3BBENS1LC5V7Y,31,1,5,3,0.65,2391
A3BBENS1LC5V7Y,31,2,5,5,0.78,2638
A3BBENS1LC5V7Y,31,3,3,4,0.44,2572
A3BBENS1LC5V7Y,31,4,5,6,0.7,4048
A3BBENS1LC5V7Y,7,1,4,3,0.44,3633
A3BBENS1LC5V7Y,7,2,5,4,0.57,2666
A3BBENS1LC5V7Y,15,1,3,4,0.47,2638
A3BBENS1LC5V7Y,15,2,5,3,0.55,2554
A3BBENS1LC5V7Y,15,3,4,2,0.73,2765
A3BBENS1LC5V7Y,15,4,5,4,0.81,2622
A3BBENS1LC5V7Y,33,1,2,4,0.76,2983
A3BBENS1LC5V7Y,33,2,5,4,0.54,2457
A3BBENS1LC5V7Y,33,3,4,4,0.66,2555
A3BBENS1LC5V7Y,33,4,4,3,0.44,2604
A3BBENS1LC5V7Y,10,1,3,4,0.65,2402
A3BBENS1LC5V7Y,10,2,5,5,0.6,2470
A3BBENS1LC5V7Y,10,3,6,4,0.68,2593
A3BBENS1LC5V7Y,10,4,6,3,0.45,2534
A3BBENS1LC5V7Y,39,1,2,3,0.66,2599
A3BBENS1LC5V7Y,39,2,6,3,0.49,2501
A3BBENS1LC5V7Y,35,1,5,5,0.54,2569
A3BBENS1LC5V7Y,35,2,6,5,0.7,2474
A3BBENS1LC5V7Y,14,1,4,4,0.43,2535
A3BBENS1LC5V7Y,14,2,4,3,0.67,3182
A3BBENS1LC5V7Y,40,1,6,6,0.57,2638
A3BBENS1LC5V7Y,40,2,5,5,0.46,2975
A3BBENS1LC5V7Y,40,3,4,4,0.56,3107
A3BBENS1LC5V7Y,40,4,3,3,0.62,2701
A3BBENS1LC5V7Y,12,1,3,4,0.51,2724
A3BBENS1LC5V7Y,12,2,5,4,0.46,3241
A3BBENS1LC5V7Y,6,1,4,2,0.54,2334
A3BBENS1LC5V7Y,6,2,3,5,0.68,2472
A3BBENS1LC5V7Y,18,1,2,5,0.54,2667
A3BBENS1LC5V7Y,18,2,6,3,0.63,2582
A3BBENS1LC5V7Y,18,3,5,2,0.46,2544
A3BBENS1LC5V7Y,18,4,4,1,0.64,2586
A3BBENS1LC5V7Y,24,1,4,5,0.56,2440
A3BBENS1LC5V7Y,24,2,6,4,0.67,2573
A3BBENS1LC5V7Y,27,1,3,2,0.62,2726
A3BBENS1LC5V7Y,27,2,5,5,0.72,3224
A3BBENS1LC5V7Y,20,1,5,4,0.69,3485
A3BBENS1LC5V7Y,20,2,6,5,0.77,2353
A3BBENS1LC5V7Y,20,3,3,2,0.64,2991
A3BBENS1LC5V7Y,20,4,5,5,0.53,2958
A3BBENS1LC5V7Y,25,1,4,2,0.65,2460
A3BBENS1LC5V7Y,25,2,5,3,0.7,2607
A3BBENS1LC5V7Y,25,3,3,5,0.85,2530
A3BBENS1LC5V7Y,25,4,2,3,0.69,3312
A3BBENS1LC5V7Y,29,1,4,4,0.6,2461
A3BBENS1LC5V7Y,29,2,2,4,0.68,3155
A3BBENS1LC5V7Y,29,3,4,5,0.62,2641
A3BBENS1LC5V7Y,29,4,4,2,0.52,3161
A3BBENS1LC5V7Y,5,1,6,4,0.61,2537
A3BBENS1LC5V7Y,5,2,6,6,0.54,2881
A3BBENS1LC5V7Y,17,1,5,2,0.5,3066
A3BBENS1LC5V7Y,17,2,5,4,0.69,2595
AFM65NU0UXIGP,6,1,1,3,0.48,29536
AFM65NU0UXIGP,6,2,4,6,0.61,5762
AFM65NU0UXIGP,5,1,5,2,0.17,10698
AFM65NU0UXIGP,5,2,5,1,0.22,2461
AFM65NU0UXIGP,5,3,6,1,0.27,2123
AFM65NU0UXIGP,5,4,6,2,0.27,2161
AFM65NU0UXIGP,2,1,5,2,0.25,7128
AFM65NU0UXIGP,2,2,1,5,0.65,4596
AFM65NU0UXIGP,36,1,1,3,0.57,5674
AFM65NU0UXIGP,36,2,1,4,0.92,4247
AFM65NU0UXIGP,36,3,2,3,0.94,6178
AFM65NU0UXIGP,36,4,2,4,0.96,3562
AFM65NU0UXIGP,38,1,2,3,0.24,12147
AFM65NU0UXIGP,38,2,4,3,0.87,5361
AFM65NU0UXIGP,16,1,1,3,0.21,15128
AFM65NU0UXIGP,16,2,4,4,0.34,8039
AFM65NU0UXIGP,16,3,5,4,0.56,2357
AFM65NU0UXIGP,16,4,4,5,0.86,7017
AFM65NU0UXIGP,13,1,6,2,0.48,6130
AFM65NU0UXIGP,13,2,4,3,0.91,3492
AFM65NU0UXIGP,13,3,4,4,0.97,4234
AFM65NU0UXIGP,13,4,6,5,1,3327
AFM65NU0UXIGP,31,1,5,2,0.2,20350
AFM65NU0UXIGP,31,2,2,5,0.57,9956
AFM65NU0UXIGP,31,3,3,4,0.73,2744
AFM65NU0UXIGP,31,4,2,4,0.82,2392
AFM65NU0UXIGP,18,1,5,2,0.25,7203
AFM65NU0UXIGP,18,2,3,6,0.25,8450
AFM65NU0UXIGP,33,1,3,3,0.23,6244
AFM65NU0UXIGP,33,2,2,3,0.49,3709
AFM65NU0UXIGP,1,1,1,4,0.53,8967
AFM65NU0UXIGP,1,2,5,5,0.93,7331
AFM65NU0UXIGP,32,1,6,2,0.27,9924
AFM65NU0UXIGP,32,2,5,3,0.49,2578
AFM65NU0UXIGP,4,1,2,6,0.49,10437
AFM65NU0UXIGP,4,2,3,5,0.62,4348
AFM65NU0UXIGP,4,3,4,4,0.72,2325
AFM65NU0UXIGP,4,4,4,3,0.92,2355
AFM65NU0UXIGP,8,1,2,4,0.47,12266
AFM65NU0UXIGP,8,2,6,4,0.62,2412
AFM65NU0UXIGP,7,1,5,5,0.5,6364
AFM65NU0UXIGP,7,2,2,5,0.57,4059
AFM65NU0UXIGP,7,3,2,3,0.6,2815
AFM65NU0UXIGP,7,4,5,3,0.7,2674
AFM65NU0UXIGP,9,1,6,1,0.2,10873
AFM65NU0UXIGP,9,2,6,3,0.65,2665
AFM65NU0UXIGP,14,1,3,4,0.23,9093
AFM65NU0UXIGP,14,2,4,3,0.44,2253
AFM65NU0UXIGP,20,1,3,3,0.32,9211
AFM65NU0UXIGP,20,2,2,5,0.53,2485
AFM65NU0UXIGP,20,3,3,6,0.69,2392
AFM65NU0UXIGP,20,4,4,4,0.77,7077
AFM65NU0UXIGP,39,1,1,5,0.5,20489
AFM65NU0UXIGP,39,2,2,2,0.77,2912
AFM65NU0UXIGP,34,1,2,2,0.51,9946
AFM65NU0UXIGP,34,2,5,5,0.62,4543
AFM65NU0UXIGP,21,1,4,4,0.18,9667
AFM65NU0UXIGP,21,2,4,3,0.2,8172
AFM65NU0UXIGP,21,3,4,2,0.2,2314
AFM65NU0UXIGP,21,4,2,4,0.65,2544
AFM65NU0UXIGP,3,1,3,3,0.12,7724
AFM65NU0UXIGP,3,2,3,4,0.42,2377
AFM65NU0UXIGP,3,3,4,3,0.52,2024
AFM65NU0UXIGP,3,4,4,4,0.69,2060
AFM65NU0UXIGP,24,1,5,4,0.23,9051
AFM65NU0UXIGP,24,2,3,5,0.27,3444
AFM65NU0UXIGP,24,3,2,3,0.36,2415
AFM65NU0UXIGP,24,4,4,2,0.61,2625
AFM65NU0UXIGP,10,1,6,4,0.27,9021
AFM65NU0UXIGP,10,2,6,2,0.39,6560
AFM65NU0UXIGP,10,3,3,3,0.54,5841
AFM65NU0UXIGP,10,4,3,4,0.56,2026
AFM65NU0UXIGP,22,1,2,3,0.21,17511
AFM65NU0UXIGP,22,2,3,3,0.33,2284
AFM65NU0UXIGP,22,3,4,3,0.39,2290
AFM65NU0UXIGP,22,4,5,4,0.44,2363
AFM65NU0UXIGP,35,1,6,1,0.48,11371
AFM65NU0UXIGP,35,2,6,6,0.99,4209
AFM65NU0UXIGP,35,3,6,5,0.99,4150
AFM65NU0UXIGP,35,4,1,6,0.99,2748
AFM65NU0UXIGP,12,1,6,1,0.5,5592
AFM65NU0UXIGP,12,2,3,3,0.97,2598
AFM65NU0UXIGP,23,1,6,5,0.33,12068
AFM65NU0UXIGP,23,2,1,2,0.37,6199
AFM65NU0UXIGP,23,3,1,5,0.37,2758
AFM65NU0UXIGP,23,4,6,2,0.37,2129
AFM65NU0UXIGP,28,1,5,2,0.28,13155
AFM65NU0UXIGP,28,2,5,5,0.65,2267
AFM65NU0UXIGP,27,1,5,1,0.28,9603
AFM65NU0UXIGP,27,2,3,5,0.38,2436
AFM65NU0UXIGP,27,3,6,6,0.62,62361
AFM65NU0UXIGP,27,4,3,2,0.62,10650
AFM65NU0UXIGP,37,1,1,1,0.31,13872
AFM65NU0UXIGP,37,2,1,6,0.67,4367
AFM65NU0UXIGP,25,1,4,6,0.33,7486
AFM65NU0UXIGP,25,2,2,3,0.36,2395
AFM65NU0UXIGP,15,1,5,2,0.28,38528
AFM65NU0UXIGP,15,2,5,4,0.28,2102
AFM65NU0UXIGP,17,1,3,6,0.2,8897
AFM65NU0UXIGP,17,2,2,3,0.38,2920
AFM65NU0UXIGP,30,1,5,2,0.26,8579
AFM65NU0UXIGP,30,2,2,5,0.6,2232
AFM65NU0UXIGP,40,1,1,1,0.25,8259
AFM65NU0UXIGP,40,2,6,6,0.35,4106
AFM65NU0UXIGP,40,3,5,5,0.53,2240
AFM65NU0UXIGP,40,4,4,4,0.8,3379
AFM65NU0UXIGP,11,1,6,1,0.5,5203
AFM65NU0UXIGP,11,2,2,3,1,5615
AFM65NU0UXIGP,11,3,2,4,1,4204
AFM65NU0UXIGP,11,4,6,6,1,2317
AFM65NU0UXIGP,29,1,5,2,0.27,21345
AFM65NU0UXIGP,29,2,5,5,0.55,2198
AFM65NU0UXIGP,29,3,2,5,0.85,2353
AFM65NU0UXIGP,29,4,4,5,0.89,4472
AFM65NU0UXIGP,19,1,4,1,0.24,9010
AFM65NU0UXIGP,19,2,3,6,0.37,2610
AFM65NU0UXIGP,19,3,1,1,0.37,2217
AFM65NU0UXIGP,19,4,6,6,0.63,2280
AFM65NU0UXIGP,26,1,2,3,0.21,6842
AFM65NU0UXIGP,26,2,5,4,0.38,2684
A1BIJGB7XA0GME,20,1,1,1,0.21,19469
A1BIJGB7XA0GME,20,2,6,6,0.64,3869
A1BIJGB7XA0GME,9,1,6,1,0.19,14331
A1BIJGB7XA0GME,9,2,6,2,0.33,2783
A1BIJGB7XA0GME,9,3,6,3,0.83,2765
A1BIJGB7XA0GME,9,4,5,3,0.97,3420
A1BIJGB7XA0GME,15,1,3,2,0.25,12892
A1BIJGB7XA0GME,15,2,5,4,0.55,4037
A1BIJGB7XA0GME,15,3,5,2,0.69,4049
A1BIJGB7XA0GME,15,4,3,4,0.99,2789
A1BIJGB7XA0GME,21,1,2,4,0.14,4894
A1BIJGB7XA0GME,21,2,4,2,0.53,3214
A1BIJGB7XA0GME,21,3,4,4,0.81,2637
A1BIJGB7XA0GME,21,4,3,3,0.99,2418
A1BIJGB7XA0GME,3,1,3,3,0.43,11308
A1BIJGB7XA0GME,3,2,4,4,0.69,2904
A1BIJGB7XA0GME,3,3,4,3,0.97,2730
A1BIJGB7XA0GME,3,4,3,4,1,2604
A1BIJGB7XA0GME,19,1,4,1,0.06,6986
A1BIJGB7XA0GME,19,2,6,6,0.13,4001
A1BIJGB7XA0GME,40,1,1,1,0.22,3453
A1BIJGB7XA0GME,40,2,6,6,0.85,3424
A1BIJGB7XA0GME,28,1,5,2,0.16,3142
A1BIJGB7XA0GME,28,2,5,5,0.22,3325
A1BIJGB7XA0GME,36,1,3,1,0.13,4451
A1BIJGB7XA0GME,36,2,3,6,0.3,2968
A1BIJGB7XA0GME,14,1,3,3,0.13,6670
A1BIJGB7XA0GME,14,2,4,4,0.42,2778
A1BIJGB7XA0GME,14,3,4,3,0.52,2945
A1BIJGB7XA0GME,14,4,3,4,0.99,2795
A1BIJGB7XA0GME,13,1,6,2,0.1,7628
A1BIJGB7XA0GME,13,2,4,4,0.28,3244
A1BIJGB7XA0GME,25,1,3,1,0.1,4461
A1BIJGB7XA0GME,25,2,3,6,0.18,2905
A1BIJGB7XA0GME,25,3,5,4,0.5,3220
A1BIJGB7XA0GME,25,4,5,3,0.22,2750
A1BIJGB7XA0GME,8,1,4,1,0.16,4760
A1BIJGB7XA0GME,8,2,6,4,0.23,2841
A1BIJGB7XA0GME,17,1,1,4,0.06,9149
A1BIJGB7XA0GME,17,2,6,3,0.15,3494
A1BIJGB7XA0GME,16,1,3,2,0.08,5152
A1BIJGB7XA0GME,16,2,4,5,0.15,4104
A1BIJGB7XA0GME,27,1,6,1,0.12,3230
A1BIJGB7XA0GME,27,2,3,2,0.21,2577
A1BIJGB7XA0GME,27,3,3,5,0.6,2850
A1BIJGB7XA0GME,27,4,6,6,1,2739
A1BIJGB7XA0GME,26,1,2,3,0.12,6129
A1BIJGB7XA0GME,26,2,5,4,0.28,3206
A1BIJGB7XA0GME,26,3,4,2,0.65,3421
A1BIJGB7XA0GME,26,4,3,5,0.95,3537
A1BIJGB7XA0GME,12,1,6,5,0.05,5597
A1BIJGB7XA0GME,12,2,3,3,0.11,3452
A1BIJGB7XA0GME,11,1,2,3,0.13,4164
A1BIJGB7XA0GME,11,2,5,1,0.24,3045
A1BIJGB7XA0GME,11,3,6,6,0.56,4714
A1BIJGB7XA0GME,11,4,2,4,0.8,4086
A1BIJGB7XA0GME,34,1,5,2,0.18,8036
A1BIJGB7XA0GME,34,2,5,6,0.28,2837
A1BIJGB7XA0GME,34,3,2,1,0.38,3680
A1BIJGB7XA0GME,34,4,2,6,0.48,3326
A1BIJGB7XA0GME,6,1,4,1,0.05,7719
A1BIJGB7XA0GME,6,2,6,4,0.09,3258
A1BIJGB7XA0GME,31,1,5,3,0.08,7910
A1BIJGB7XA0GME,31,2,5,4,0.14,10960
A1BIJGB7XA0GME,32,1,1,2,0.08,11626
A1BIJGB7XA0GME,32,2,2,4,0.14,15294
A1BIJGB7XA0GME,32,3,2,3,0.29,4213
A1BIJGB7XA0GME,32,4,5,4,0.5,5179
A1BIJGB7XA0GME,5,1,5,3,0.1,7910
A1BIJGB7XA0GME,5,2,6,3,0.14,2470
A1BIJGB7XA0GME,10,1,1,5,0.03,9440
A1BIJGB7XA0GME,10,2,6,2,0.06,2729
A1BIJGB7XA0GME,23,1,2,3,0.05,8321
A1BIJGB7XA0GME,23,2,2,4,0.13,2574
A1BIJGB7XA0GME,23,3,5,3,0.41,4573
A1BIJGB7XA0GME,23,4,5,4,0.82,2775
A1BIJGB7XA0GME,18,1,1,4,0.06,5443
A1BIJGB7XA0GME,18,2,3,6,0.4,2816
A1BIJGB7XA0GME,33,1,2,3,0.06,5092
A1BIJGB7XA0GME,33,2,5,4,0.1,2857
A1BIJGB7XA0GME,2,1,1,2,0.05,8028
A1BIJGB7XA0GME,2,2,6,5,0.09,2944
A1BIJGB7XA0GME,2,3,1,5,0.34,5327
A1BIJGB7XA0GME,2,4,6,2,0.47,2618
A1BIJGB7XA0GME,30,1,4,2,0.08,5708
A1BIJGB7XA0GME,30,2,5,2,0.17,3411
A1BIJGB7XA0GME,30,3,5,4,0.33,3053
A1BIJGB7XA0GME,30,4,4,4,0.63,2447
A1BIJGB7XA0GME,7,1,2,3,0.15,3967
A1BIJGB7XA0GME,7,2,5,5,0.21,2747
A1BIJGB7XA0GME,4,1,2,1,0.09,6057
A1BIJGB7XA0GME,4,2,2,6,0.16,3000
A1BIJGB7XA0GME,4,3,3,2,0.31,3710
A1BIJGB7XA0GME,4,4,3,5,0.38,2790
A1BIJGB7XA0GME,29,1,2,4,0.14,3079
A1BIJGB7XA0GME,29,2,2,5,0.21,5845
A1BIJGB7XA0GME,22,1,2,3,0.11,3517
A1BIJGB7XA0GME,22,2,5,4,0.16,2990
A1BIJGB7XA0GME,38,1,6,3,0.05,6060
A1BIJGB7XA0GME,38,2,6,2,0.11,3015
A1BIJGB7XA0GME,38,3,6,1,0.18,3439
A1BIJGB7XA0GME,38,4,4,1,0.22,4059
A1BIJGB7XA0GME,37,1,5,1,0.06,6597
A1BIJGB7XA0GME,37,2,5,2,0.11,2743
A1BIJGB7XA0GME,37,3,6,2,0.17,3482
A1BIJGB7XA0GME,37,4,5,5,0.22,4561
A1BIJGB7XA0GME,35,1,1,1,0.09,4612
A1BIJGB7XA0GME,35,2,1,6,0.14,14185
A1BIJGB7XA0GME,35,3,6,1,0.37,2512
A1BIJGB7XA0GME,35,4,6,6,0.87,2421
A1BIJGB7XA0GME,39,1,2,5,0.14,7196
A1BIJGB7XA0GME,39,2,2,2,0.21,2824
A1BIJGB7XA0GME,39,3,5,4,0.4,8107
A1BIJGB7XA0GME,39,4,5,5,0.6,2443
A1BIJGB7XA0GME,1,1,6,3,0.03,4587
A1BIJGB7XA0GME,1,2,1,4,0.06,3026
A1BIJGB7XA0GME,24,1,3,5,0.09,10665
A1BIJGB7XA0GME,24,2,4,5,0.13,2471
A1BIJGB7XA0GME,24,3,3,2,0.52,2534
A1BIJGB7XA0GME,24,4,4,2,0.84,3368
